Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26550830,10/24/2013 10:03:00 AM,10/24/2013 12:25:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11370,,,,,31 AVENUE,73 STREET,INTERSECTION,East Elmhurst,,N/A,Closed,,10/24/2013 12:25:00 PM,03 QUEENS,QUEENS,1013505,215583,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75835361860583,-73.89440079050712,"(40.75835361860583, -73.89440079050712)"
26550952,10/24/2013 10:00:23 AM,,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11418,87-72 115 STREET,115 STREET,JAMAICA AVENUE,89 AVENUE,,,ADDRESS,Richmond Hill,,N/A,Open,,,09 QUEENS,QUEENS,1030320,193707,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69823781905212,-73.8338550478062,"(40.69823781905212, -73.8338550478062)"
26554201,10/24/2013 09:55:04 AM,10/24/2013 05:10:43 PM,DOF,Senior Citizen Rent Increase Exemption Unit,SCRIE,Application Renewal,Senior Address,11203,282 EAST 35 STREET,EAST 35 STREET,SNYDER AVENUE,TILDEN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/07/2013 09:55:04 AM,10/24/2013 05:10:44 PM,17 BROOKLYN,BROOKLYN,999655,175471,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6482906172882,-73.944485661411,"(40.6482906172882, -73.944485661411)"
26549992,10/24/2013 09:51:00 AM,10/26/2013 12:00:00 PM,DSNY,BCC - Queens East,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,11365,185-06 64 AVENUE,64 AVENUE,185 STREET,186 STREET,,,ADDRESS,Fresh Meadows,,DSNY Garage,Closed,,10/26/2013 12:00:00 PM,08 QUEENS,QUEENS,1042900,208363,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73839046712654,-73.78835951069867,"(40.73839046712654, -73.78835951069867)"
26549012,10/24/2013 09:46:47 AM,10/25/2013 06:51:03 AM,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,N/A,Closed,11/01/2013 06:48:48 AM,10/25/2013 06:51:03 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26554161,10/24/2013 09:42:00 AM,10/25/2013 12:00:00 PM,DSNY,BCC - Manhattan,Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,Sidewalk,10128,120 EAST 90 STREET,EAST 90 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,10/25/2013 12:00:00 PM,08 MANHATTAN,MANHATTAN,996873,224309,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.782343600719045,-73.95441945578483,"(40.782343600719045, -73.95441945578483)"
26551698,10/24/2013 09:38:00 AM,,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,10306,24 SPRATT AVENUE,SPRATT AVENUE,SHERIDAN COURT,NORTH RAILROAD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Open,,,03 STATEN ISLAND,STATEN ISLAND,946716,142744,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.558395638291465,-74.13507771637919,"(40.558395638291465, -74.13507771637919)"
26547874,10/24/2013 09:34:00 AM,10/25/2013 12:00:00 PM,DSNY,BCC - Brooklyn South,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11215,326 21 STREET,21 STREET,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,10/25/2013 12:00:00 PM,07 BROOKLYN,BROOKLYN,986945,179530,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.659444674448835,-73.99028652070085,"(40.659444674448835, -73.99028652070085)"
26548841,10/24/2013 09:28:39 AM,10/24/2013 01:24:34 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11229,,,,,AVENUE V,BROWN STREET,INTERSECTION,BROOKLYN,,N/A,Closed,11/07/2013 09:28:39 AM,10/24/2013 01:24:34 PM,15 BROOKLYN,BROOKLYN,1001034,157336,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59851134238068,-73.93956131025685,"(40.59851134238068, -73.93956131025685)"
26553142,10/24/2013 09:24:00 AM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10308,3892 AMBOY ROAD,AMBOY ROAD,ADRIENNE PLACE,BEND,,,ADDRESS,STATEN ISLAND,,N/A,Open,,,03 STATEN ISLAND,STATEN ISLAND,943084,140290,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.55164377105163,-74.14813363402592,"(40.55164377105163, -74.14813363402592)"
26547764,10/24/2013 09:19:46 AM,10/24/2013 03:04:03 PM,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,11238,105 LEXINGTON AVENUE,LEXINGTON AVENUE,CLASSON AVENUE,FRANKLIN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/29/2013 09:19:46 AM,10/24/2013 03:04:03 PM,03 BROOKLYN,BROOKLYN,995862,189520,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68685777419062,-73.95813013146034,"(40.68685777419062, -73.95813013146034)"
26548356,10/24/2013 09:16:10 AM,10/24/2013 10:57:01 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11215,187 GARFIELD PLACE,GARFIELD PLACE,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/24/2013 05:16:10 PM,10/24/2013 10:57:01 AM,06 BROOKLYN,BROOKLYN,990355,184389,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67277985475151,-73.97799159616058,"(40.67277985475151, -73.97799159616058)"
26555231,10/24/2013 09:10:00 AM,,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Chimney or vent (AS1)",,10468,2391 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST 184 STREET,WEST FORDHAM ROAD,,,ADDRESS,BRONX,,N/A,Open,,,07 BRONX,BRONX,1011029,253155,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.861486104620624,-73.90318829671355,"(40.861486104620624, -73.90318829671355)"
26547952,10/24/2013 09:06:42 AM,10/25/2013 12:23:39 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,10312,,,,,GRANTWOOD AVENUE,WOEHRLE AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Closed,11/03/2013 09:06:42 AM,10/25/2013 12:23:39 PM,03 STATEN ISLAND,STATEN ISLAND,934088,139838,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.550356800692775,-74.18050182059523,"(40.550356800692775, -74.18050182059523)"
26552020,10/24/2013 09:02:38 AM,,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11220,870 53 STREET,53 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,,12 BROOKLYN,BROOKLYN,983222,171851,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63836783459912,-74.00370400844486,"(40.63836783459912, -74.00370400844486)"
26551022,10/24/2013 08:59:00 AM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10308,230 KATAN AVENUE,KATAN AVENUE,NORTH RHETT AVENUE,KATAN LOOP,,,ADDRESS,STATEN ISLAND,,N/A,Open,,,03 STATEN ISLAND,STATEN ISLAND,941606,140673,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5526880478343,-74.15345454110032,"(40.5526880478343, -74.15345454110032)"
26554021,10/24/2013 08:54:00 AM,10/25/2013 09:20:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11208,,,,,FULTON STREET,NICHOLS AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,10/25/2013 09:20:00 AM,05 BROOKLYN,BROOKLYN,1020668,188739,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.684646804915964,-73.86869042127645,"(40.684646804915964, -73.86869042127645)"
26551491,10/24/2013 08:47:03 AM,,CHALL,CHALL,Agency Issues,NYC Rapid Repairs - General Complaint or Feedback,,,,,,,,,,,,,Email Sent,11/07/2013 08:51:48 AM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26549990,10/24/2013 08:41:46 AM,10/25/2013 06:51:18 AM,DOF,Department of Finance,DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,,,,,,,,,,,,N/A,Closed,11/01/2013 06:48:50 AM,10/25/2013 06:51:18 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26550100,10/24/2013 08:35:26 AM,10/24/2013 08:55:11 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11225,408 LEFFERTS AVENUE,LEFFERTS AVENUE,NEW YORK AVENUE,BROOKLYN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/24/2013 04:35:26 PM,10/24/2013 08:55:11 AM,09 BROOKLYN,BROOKLYN,998811,180666,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66255118093082,-73.94751593058177,"(40.66255118093082, -73.94751593058177)"
26551494,10/24/2013 08:32:16 AM,,DOT,Department of Transportation,Street Sign - Damaged,Street Cleaning - ASP,Street,11207,WILLIAMS AVENUE,WILLIAMS AVENUE,GLENWOOD ROAD,FLATLAND AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Assigned,04/24/2014 08:53:02 AM,10/26/2013 08:53:56 AM,18 BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26547853,10/24/2013 08:25:53 AM,10/30/2013 04:14:34 PM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,10461,1728 EASTCHESTER ROAD,EASTCHESTER ROAD,WATERS PLACE,BASSETT AVENUE,,,ADDRESS,BRONX,,N/A,Closed,11/14/2013 08:25:53 AM,10/30/2013 04:14:34 PM,11 BRONX,BRONX,1027203,247963,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84717175506796,-73.84474925959191,"(40.84717175506796, -73.84474925959191)"
26553243,10/24/2013 08:18:28 AM,10/28/2013 11:58:54 AM,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,10468,2801 SEDGEWICK AVENUE,SEDGEWICK AVENUE,WEST 195 STREET,WEST 197 STREET,,,ADDRESS,BRONX,,N/A,Closed,11/03/2013 08:18:28 AM,10/28/2013 11:58:54 AM,08 BRONX,BRONX,1011281,257025,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.872107303460695,-73.90226165402088,"(40.872107303460695, -73.90226165402088)"
26548882,10/24/2013 08:11:00 AM,10/24/2013 12:00:00 PM,DSNY,BCC - Manhattan,Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,Sidewalk,10013,350 WEST BROADWAY,WEST BROADWAY,GRAND STREET,BROOME STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,10/24/2013 12:00:00 PM,02 MANHATTAN,MANHATTAN,983297,202607,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72278607402857,-74.00343812387118,"(40.72278607402857, -74.00343812387118)"
26551978,10/24/2013 08:03:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11238,345 CLINTON AVENUE,CLINTON AVENUE,LAFAYETTE AVENUE,GREENE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,,02 BROOKLYN,BROOKLYN,993211,189768,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68754155826579,-73.96768862093403,"(40.68754155826579, -73.96768862093403)"
26553020,10/24/2013 07:52:29 AM,10/24/2013 09:02:49 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10314,47 LEWISTON STREET,LEWISTON STREET,BEND,BEND,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,10/24/2013 03:52:29 PM,10/24/2013 09:02:49 AM,02 STATEN ISLAND,STATEN ISLAND,943076,153074,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58673327364694,-74.14824027128294,"(40.58673327364694, -74.14824027128294)"
26549514,10/24/2013 07:43:00 AM,10/24/2013 08:30:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10462,,,,,HOLLAND AVENUE,BRADY AVENUE,INTERSECTION,BRONX,,N/A,Closed,,10/24/2013 08:30:00 AM,11 BRONX,BRONX,1021371,249849,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85237470500174,-73.86581815522422,"(40.85237470500174, -73.86581815522422)"
26562985,10/24/2013 07:30:58 AM,10/24/2013 11:07:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,10469,2900 ELY AVENUE,ELY AVENUE,ARNOW AVENUE,ADEE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/24/2013 11:07:00 AM,12 BRONX,BRONX,1029653,256244,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86988831800107,-73.83583782637444,"(40.86988831800107, -73.83583782637444)"
26553191,10/24/2013 07:24:18 AM,10/24/2013 10:19:16 AM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11234,1360 EAST 56 STREET,EAST 56 STREET,AVENUE L,AVENUE M,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/24/2013 03:24:18 PM,10/24/2013 10:19:17 AM,18 BROOKLYN,BROOKLYN,1006052,166111,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.622585980519816,-73.92146331845125,"(40.622585980519816, -73.92146331845125)"
26553058,10/24/2013 07:11:00 AM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11004,71-16 LITTLE NECK PARKWAY,LITTLE NECK PARKWAY,252 STREET,72 AVENUE,,,ADDRESS,Glen Oaks,,N/A,Started,,10/24/2013 08:40:00 AM,13 QUEENS,QUEENS,1061560,213217,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75156998594766,-73.72096888168646,"(40.75156998594766, -73.72096888168646)"
26550399,10/24/2013 07:03:38 AM,10/24/2013 09:42:10 AM,NYPD,New York City Police Department,Vending,In Prohibited Area,Street/Sidewalk,11369,,,,,100 STREET,25 AVENUE,INTERSECTION,EAST ELMHURST,,Precinct,Closed,10/24/2013 03:03:38 PM,10/24/2013 09:42:10 AM,03 QUEENS,QUEENS,1020304,217951,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7648280522371,-73.86984636868443,"(40.7648280522371, -73.86984636868443)"
26550902,10/24/2013 06:48:00 AM,10/25/2013 04:06:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,-999 ARDEN AVE,ARDEN AVE,ARTHUR KILL RD,WESTSHORE EXPY,,,,,,N/A,Closed,,10/25/2013 04:06:00 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26547638,10/24/2013 06:31:00 AM,10/24/2013 09:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Head,,11228,,,,,BAY 8 STREET,CROPSEY AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,10/24/2013 09:00:00 AM,11 BROOKLYN,BROOKLYN,979947,160366,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60684292429443,-74.01549690884713,"(40.60684292429443, -74.01549690884713)"
26551819,10/24/2013 06:15:00 AM,10/24/2013 08:47:00 AM,DEP,Department of Environmental Protection,Sewer,Manhole Cover Broken/Making Noise (SB),,11413,,,,,225 STREET,EDGEWOOD AVENUE,INTERSECTION,Springfield Gardens,,N/A,Closed,,10/24/2013 08:47:00 AM,13 QUEENS,QUEENS,1053311,182570,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.667519858386726,-73.75105576637395,"(40.667519858386726, -73.75105576637395)"
26550353,10/24/2013 05:32:51 AM,10/24/2013 07:19:03 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11211,398 MORGAN AVENUE,MORGAN AVENUE,SKILLMAN AVENUE,JACKSON STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/24/2013 01:32:51 PM,10/24/2013 07:19:03 AM,01 BROOKLYN,BROOKLYN,1001779,200763,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71770742395871,-73.93676570169862,"(40.71770742395871, -73.93676570169862)"
26553186,10/24/2013 04:57:25 AM,10/24/2013 09:18:24 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11368,108-51 37 DRIVE,37 DRIVE,108 STREET,DEAD END,,,ADDRESS,CORONA,,Precinct,Closed,10/24/2013 12:57:25 PM,10/24/2013 09:18:24 AM,03 QUEENS,QUEENS,1023151,213734,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75324141228486,-73.85959321977009,"(40.75324141228486, -73.85959321977009)"
26550815,10/24/2013 04:00:00 AM,10/24/2013 11:04:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11219,54 STREET,54 STREET,15 AVENUE,16 AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Closed,,10/24/2013 11:04:00 AM,12 BROOKLYN,BROOKLYN,987180,168432,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62898298005081,-73.98944433982805,"(40.62898298005081, -73.98944433982805)"
26553294,10/24/2013 02:44:05 AM,10/25/2013 11:02:49 AM,DOT,Department of Transportation,Street Sign - Missing,"No Parking, Standing, Stopping",Street,10464,,,,,CITY ISLAND AVENUE,CROSS STREET,INTERSECTION,BRONX,,N/A,Closed,11/03/2013 06:07:02 AM,10/25/2013 11:02:49 AM,10 BRONX,BRONX,1042368,250193,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85320563464353,-73.78991723542136,"(40.85320563464353, -73.78991723542136)"
26553914,10/24/2013 02:07:00 AM,10/24/2013 12:00:00 PM,DSNY,BCC - Manhattan,Derelict Vehicles,14 Derelict Vehicles,Street,10013,390 BROOME STREET,BROOME STREET,MULBERRY STREET,CENTRE MARKET PLACE,,,ADDRESS,NEW YORK,,DSNY Garage,Pending,,10/24/2013 02:07:00 AM,02 MANHATTAN,MANHATTAN,985107,201790,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.720543616153485,-73.99690831792435,"(40.720543616153485, -73.99690831792435)"
26537329,10/24/2013 01:44:38 AM,10/24/2013 03:47:05 AM,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,10464,229 CITY ISLAND AVENUE,CITY ISLAND AVENUE,CENTRE STREET,SCHOFIELD STREET,,,ADDRESS,BRONX,,Precinct,Closed,10/24/2013 09:44:38 AM,10/24/2013 03:47:05 AM,10 BRONX,BRONX,1043577,247118,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84475765216355,-73.78557421376996,"(40.84475765216355, -73.78557421376996)"
26542605,10/24/2013 01:26:56 AM,10/24/2013 03:35:34 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11420,131-10 116 AVENUE,116 AVENUE,131 STREET,132 STREET,,,ADDRESS,SOUTH OZONE PARK,,Precinct,Closed,10/24/2013 09:26:56 AM,10/24/2013 03:35:34 AM,10 QUEENS,QUEENS,1037296,186381,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.678090612370255,-73.8087548445075,"(40.678090612370255, -73.8087548445075)"
26551839,10/24/2013 01:07:00 AM,10/24/2013 01:50:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10040,,,,,SHERMAN AVENUE,DYCKMAN STREET,INTERSECTION,NEW YORK,,N/A,Closed,,10/24/2013 01:50:00 AM,12 MANHATTAN,MANHATTAN,1004715,253909,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86357250126242,-73.92601241651245,"(40.86357250126242, -73.92601241651245)"
26550767,10/24/2013 12:42:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10069,,,,,WEST 63 STREET,WEST END AVENUE,INTERSECTION,NEW YORK,,N/A,Open,,,07 MANHATTAN,MANHATTAN,987400,221308,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77411510013836,-73.98862703263869,"(40.77411510013836, -73.98862703263869)"
26539466,10/24/2013 12:20:52 AM,,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,10462,2139 GLEBE AVENUE,GLEBE AVENUE,WESTCHESTER AVENUE,LYON AVENUE,,,ADDRESS,BRONX,,N/A,Assigned,10/31/2013 07:41:14 AM,10/24/2013 07:41:59 AM,10 BRONX,BRONX,1025630,243697,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83547035858361,-73.85046107377393,"(40.83547035858361, -73.85046107377393)"
